event,timestamp,renko_signal,side,live_price,ml_label,ml_conf,ml_hold_prob,ml_buy_prob,ml_sell_prob,skip_reason,capital,open_positions
TRADE_OPENED,2026-04-10 12:20:59 UTC,BUY,72193.21,72123.8617,72238.7029,1.299511,BUY,0.8986,0.0829,0.8986,0.0186,1,27,9011.89
TRADE_CLOSED,2026-04-10 12:21:59 UTC,BUY,72193.21,72238.7029,72123.8617,72238.7029,1.299511,59.1185,TP,BUY,0.8986,0.0829,0.8986,0.0186,1,27,9071.0
SIGNAL_FIRED,2026-04-10 12:51:59 UTC,1,BUY,72311.47,BUY,0.9679,0.0316,0.9679,0.0005,NONE,9071.0,0
TRADE_OPENED,2026-04-10 12:51:59 UTC,BUY,72311.47,72256.8431,72536.0542,1.660537,BUY,0.9679,0.0316,0.9679,0.0005,1,28,9071.0
TRADE_CLOSED,2026-04-10 12:54:59 UTC,BUY,72311.47,72256.8431,72256.8431,72536.0542,1.660537,-90.71,SL,BUY,0.9679,0.0316,0.9679,0.0005,1,28,8980.29
SIGNAL_FIRED,2026-04-10 14:12:59 UTC,1,BUY,72736.3,BUY,0.9681,0.031,0.9681,0.0009,NONE,8980.29,0
TRADE_OPENED,2026-04-10 14:12:59 UTC,BUY,72736.3,72328.3381,72831.7716,0.220126,BUY,0.9681,0.031,0.9681,0.0009,1,29,8980.29
TRADE_CLOSED,2026-04-10 14:20:59 UTC,BUY,72736.3,72831.7716,72328.3381,72831.7716,0.220126,21.0158,TP,BUY,0.9681,0.031,0.9681,0.0009,1,29,9001.31
SIGNAL_FIRED,2026-04-10 14:30:59 UTC,1,BUY,73065.78,BUY,0.9741,0.0247,0.9741,0.0012,NONE,9001.31,0
TRADE_OPENED,2026-04-10 14:30:59 UTC,BUY,73065.78,72858.9709,73287.2507,0.435247,BUY,0.9741,0.0247,0.9741,0.0012,1,30,9001.31
SIGNAL_FIRED,2026-04-10 14:32:59 UTC,1,BUY,73017.85,BUY,0.9753,0.0235,0.9753,0.0012,NONE,9001.31,1
TRADE_OPENED,2026-04-10 14:32:59 UTC,BUY,73017.85,72876.3909,73304.6707,0.636319,BUY,0.9753,0.0235,0.9753,0.0012,1,31,9001.31
TRADE_CLOSED,2026-04-10 14:42:59 UTC,BUY,73065.78,72858.9709,72858.9709,73287.2507,0.435247,-90.013,SL,BUY,0.9741,0.0247,0.9741,0.0012,1,30,8911.3
TRADE_CLOSED,2026-04-10 14:42:59 UTC,BUY,73017.85,72876.3909,72876.3909,73304.6707,0.636319,-90.0131,SL,BUY,0.9753,0.0235,0.9753,0.0012,1,31,8821.28
SIGNAL_SKIPPED,2026-04-10 14:53:59 UTC,-1,SELL,72890.66,SELL,0.546,0.4392,0.0149,0.546,LOW_CONFIDENCE,8821.28,0
SIGNAL_FIRED,2026-04-10 16:28:59 UTC,1,BUY,72725.65,BUY,0.936,0.0542,0.936,0.0098,NONE,8821.28,0
TRADE_OPENED,2026-04-10 16:28:59 UTC,BUY,72725.65,72628.9156,72967.8412,0.911908,BUY,0.936,0.0542,0.936,0.0098,1,32,8821.28
SIGNAL_FIRED,2026-04-10 16:31:59 UTC,1,BUY,72738.57,BUY,0.8861,0.0921,0.8861,0.0219,NONE,8821.28,1
TRADE_OPENED,2026-04-10 16:31:59 UTC,BUY,72738.57,72605.2167,72944.1423,0.661498,BUY,0.8861,0.0921,0.8861,0.0219,1,33,8821.28
SIGNAL_SKIPPED,2026-04-10 16:37:59 UTC,1,BUY,72748.64,BUY,0.9244,0.0621,0.9244,0.0135,MAX_POSITIONS_REACHED,8821.28,2
