timestamp,open,high,low,close,volume
2026-04-10 06:21:59.999000+00:00,71978.0,71988.01,71964.89,71988.0,11.90215
2026-04-10 06:22:59.999000+00:00,71988.0,71988.01,71985.91,71985.91,9.29523
2026-04-10 06:23:59.999000+00:00,71985.91,71997.93,71981.2,71994.2,7.20817
2026-04-10 06:24:59.999000+00:00,71994.21,71994.21,71977.24,71977.24,4.09964
2026-04-10 06:25:59.999000+00:00,71977.25,71977.25,71943.46,71975.3,6.1178
2026-04-10 06:26:59.999000+00:00,71975.3,71975.31,71944.79,71956.86,24.59884
2026-04-10 06:27:59.999000+00:00,71956.85,71956.86,71952.64,71952.65,3.21773
2026-04-10 06:28:59.999000+00:00,71952.64,71964.01,71952.64,71964.01,1.96022
2026-04-10 06:29:59.999000+00:00,71964.0,71964.01,71964.0,71964.01,2.6229
2026-04-10 06:30:59.999000+00:00,71964.01,71964.01,71935.78,71944.4,7.38596
2026-04-10 06:31:59.999000+00:00,71944.4,71959.33,71922.2,71959.33,3.49433
2026-04-10 06:32:59.999000+00:00,71959.32,71959.33,71951.14,71951.15,1.94433
2026-04-10 06:33:59.999000+00:00,71951.15,71969.53,71950.44,71950.44,3.63843
2026-04-10 06:34:59.999000+00:00,71950.45,71977.23,71943.46,71977.22,5.43493
2026-04-10 06:35:59.999000+00:00,71977.23,71983.82,71964.76,71964.76,2.30314
2026-04-10 06:36:59.999000+00:00,71964.77,71964.77,71923.83,71923.83,4.86637
2026-04-10 06:37:59.999000+00:00,71923.83,71924.22,71893.71,71898.92,8.9945
2026-04-10 06:38:59.999000+00:00,71898.91,71906.65,71865.25,71902.08,13.11191
2026-04-10 06:39:59.999000+00:00,71902.08,72004.89,71883.38,72004.88,24.4224
2026-04-10 06:40:59.999000+00:00,72004.89,72004.89,71956.84,71956.84,5.1197
2026-04-10 06:41:59.999000+00:00,71956.85,71956.85,71913.65,71913.65,7.39316
2026-04-10 06:42:59.999000+00:00,71913.66,71921.97,71901.06,71913.19,5.6814
2026-04-10 06:43:59.999000+00:00,71913.2,71923.86,71913.19,71923.86,2.56184
2026-04-10 06:44:59.999000+00:00,71923.86,71942.42,71923.85,71936.66,4.49394
2026-04-10 06:45:59.999000+00:00,71936.66,71936.67,71923.25,71923.26,1.64695
2026-04-10 06:46:59.999000+00:00,71923.26,71953.21,71923.25,71953.2,1.86618
2026-04-10 06:47:59.999000+00:00,71953.21,71988.15,71953.21,71968.69,3.61249
2026-04-10 06:48:59.999000+00:00,71968.69,71968.69,71950.0,71950.01,8.37957
2026-04-10 06:49:59.999000+00:00,71950.01,71950.01,71875.31,71875.32,15.74104
2026-04-10 06:50:59.999000+00:00,71875.31,71875.31,71826.62,71846.01,17.43582
2026-04-10 06:51:59.999000+00:00,71846.01,71859.15,71830.43,71859.15,4.47586
2026-04-10 06:52:59.999000+00:00,71859.14,71875.0,71843.69,71843.69,2.57559
2026-04-10 06:53:59.999000+00:00,71843.69,71855.5,71843.69,71844.44,4.36
2026-04-10 06:54:59.999000+00:00,71844.44,71844.44,71827.62,71827.63,4.19632
2026-04-10 06:55:59.999000+00:00,71827.63,71828.51,71800.35,71826.18,7.39404
2026-04-10 06:56:59.999000+00:00,71826.18,71827.11,71796.57,71796.58,14.56399
2026-04-10 06:57:59.999000+00:00,71796.57,71803.74,71792.01,71798.0,8.34839
2026-04-10 06:58:59.999000+00:00,71797.99,71818.92,71797.99,71810.28,5.70557
2026-04-10 06:59:59.999000+00:00,71810.29,71820.0,71805.38,71805.38,4.54692
2026-04-10 07:00:59.999000+00:00,71805.39,71837.55,71781.82,71835.18,11.8317
2026-04-10 07:01:59.999000+00:00,71835.17,71837.47,71808.68,71829.18,3.94628
2026-04-10 07:02:59.999000+00:00,71829.19,71829.19,71796.0,71796.0,7.60962
2026-04-10 07:03:59.999000+00:00,71796.01,71825.71,71796.0,71825.7,4.9926
2026-04-10 07:04:59.999000+00:00,71825.7,71837.59,71775.46,71775.47,12.57208
2026-04-10 07:05:59.999000+00:00,71775.47,71794.0,71763.73,71763.73,7.57312
2026-04-10 07:06:59.999000+00:00,71763.73,71774.05,71752.18,71752.19,9.01968
2026-04-10 07:07:59.999000+00:00,71752.18,71766.14,71750.0,71750.0,7.35133
2026-04-10 07:08:59.999000+00:00,71750.01,71794.5,71726.44,71794.49,16.4338
2026-04-10 07:09:59.999000+00:00,71794.5,71794.5,71740.09,71740.1,7.29253
2026-04-10 07:10:59.999000+00:00,71740.09,71764.38,71740.09,71761.93,5.80153
2026-04-10 07:11:59.999000+00:00,71761.92,71772.95,71731.16,71753.48,5.43435
2026-04-10 07:12:59.999000+00:00,71753.47,71753.47,71725.66,71725.66,3.20804
2026-04-10 07:13:59.999000+00:00,71725.67,71725.67,71715.41,71715.42,3.07722
2026-04-10 07:14:59.999000+00:00,71715.42,71731.9,71715.41,71716.23,7.30204
2026-04-10 07:15:59.999000+00:00,71716.23,71723.42,71716.23,71723.42,5.57436
2026-04-10 07:16:59.999000+00:00,71723.42,71772.95,71723.42,71763.2,4.6706
2026-04-10 07:17:59.999000+00:00,71763.2,71763.2,71737.0,71756.85,5.81206
2026-04-10 07:18:59.999000+00:00,71757.0,71772.93,71744.11,71744.12,8.9336
2026-04-10 07:19:59.999000+00:00,71744.11,71753.53,71739.15,71753.52,2.03483
2026-04-10 07:20:59.999000+00:00,71753.53,71759.99,71753.53,71759.99,2.47451
2026-04-10 07:21:59.999000+00:00,71759.99,71759.99,71746.54,71746.54,2.67022
2026-04-10 07:22:59.999000+00:00,71746.54,71756.0,71744.93,71744.93,6.39323
2026-04-10 07:23:59.999000+00:00,71744.93,71744.94,71697.76,71722.59,10.56961
2026-04-10 07:24:59.999000+00:00,71722.59,71755.96,71722.59,71729.3,21.37079
2026-04-10 07:25:59.999000+00:00,71729.3,71741.37,71720.35,71739.23,14.49561
2026-04-10 07:26:59.999000+00:00,71739.24,71739.24,71704.62,71714.69,7.30634
2026-04-10 07:27:59.999000+00:00,71714.69,71728.0,71707.09,71707.09,4.60819
2026-04-10 07:28:59.999000+00:00,71707.08,71715.85,71707.08,71713.89,2.28018
2026-04-10 07:29:59.999000+00:00,71713.89,71720.98,71713.89,71720.98,1.90004
2026-04-10 07:30:59.999000+00:00,71720.98,71724.8,71702.87,71702.87,6.65246
2026-04-10 07:31:59.999000+00:00,71702.87,71702.88,71685.2,71702.86,14.41167
2026-04-10 07:32:59.999000+00:00,71702.85,71745.87,71702.85,71728.28,11.16157
2026-04-10 07:33:59.999000+00:00,71728.27,71779.85,71728.27,71751.44,18.86528
2026-04-10 07:34:59.999000+00:00,71751.43,71751.44,71729.99,71738.0,13.10321
2026-04-10 07:35:59.999000+00:00,71737.99,71761.52,71730.18,71730.19,9.75246
2026-04-10 07:36:59.999000+00:00,71730.18,71745.72,71730.18,71745.71,21.30015
2026-04-10 07:37:59.999000+00:00,71745.72,71758.53,71745.71,71758.53,14.79377
2026-04-10 07:38:59.999000+00:00,71758.52,71768.59,71758.52,71760.7,13.523
2026-04-10 07:39:59.999000+00:00,71760.69,71760.69,71713.8,71713.81,11.97084
2026-04-10 07:40:59.999000+00:00,71713.81,71723.53,71700.0,71714.78,10.63045
2026-04-10 07:41:59.999000+00:00,71714.78,71724.72,71714.78,71722.18,6.17558
2026-04-10 07:42:59.999000+00:00,71722.19,71722.19,71707.95,71707.96,8.17935
2026-04-10 07:43:59.999000+00:00,71707.95,71707.96,71695.57,71695.57,8.11232
2026-04-10 07:44:59.999000+00:00,71695.57,71695.58,71650.52,71660.79,30.24629
2026-04-10 07:45:59.999000+00:00,71660.8,71690.45,71660.79,71664.76,13.26241
2026-04-10 07:46:59.999000+00:00,71664.76,71664.77,71660.89,71660.89,6.29858
2026-04-10 07:47:59.999000+00:00,71660.89,71660.9,71660.89,71660.9,6.02489
2026-04-10 07:48:59.999000+00:00,71660.89,71660.9,71644.7,71644.7,9.06592
2026-04-10 07:49:59.999000+00:00,71644.7,71648.53,71629.16,71629.17,14.50188
2026-04-10 07:50:59.999000+00:00,71629.16,71644.61,71595.84,71623.07,21.00304
2026-04-10 07:51:59.999000+00:00,71623.06,71623.07,71504.4,71536.78,35.09261
2026-04-10 07:52:59.999000+00:00,71536.78,71568.11,71489.27,71508.24,43.33213
2026-04-10 07:53:59.999000+00:00,71508.23,71535.87,71478.77,71526.02,23.67125
2026-04-10 07:54:59.999000+00:00,71526.02,71543.25,71428.0,71437.46,43.47501
2026-04-10 07:55:59.999000+00:00,71437.46,71488.32,71430.44,71480.62,24.42292
2026-04-10 07:56:59.999000+00:00,71480.61,71484.12,71458.02,71484.11,12.59291
2026-04-10 07:57:59.999000+00:00,71484.11,71508.86,71479.39,71508.86,11.90533
2026-04-10 07:58:59.999000+00:00,71508.85,71508.86,71456.13,71466.66,14.31203
2026-04-10 07:59:59.999000+00:00,71466.66,71481.86,71453.3,71481.85,10.01103
2026-04-10 08:00:59.999000+00:00,71481.85,71504.0,71481.85,71487.64,15.99518
2026-04-10 08:01:59.999000+00:00,71487.64,71491.4,71466.79,71466.8,14.00675
2026-04-10 08:02:59.999000+00:00,71466.8,71496.77,71466.8,71496.76,9.49938
2026-04-10 08:03:59.999000+00:00,71496.77,71501.1,71433.12,71433.12,10.35339
2026-04-10 08:04:59.999000+00:00,71433.13,71490.01,71426.15,71490.0,97.92424
2026-04-10 08:05:59.999000+00:00,71490.0,71495.61,71472.12,71488.46,11.69206
2026-04-10 08:06:59.999000+00:00,71488.46,71567.78,71488.45,71567.14,10.09511
2026-04-10 08:07:59.999000+00:00,71567.14,71591.8,71555.0,71564.48,9.6003
2026-04-10 08:08:59.999000+00:00,71564.48,71615.65,71564.48,71584.59,8.04255
2026-04-10 08:09:59.999000+00:00,71584.59,71615.65,71584.59,71610.41,5.48264
2026-04-10 08:10:59.999000+00:00,71610.42,71618.88,71578.14,71618.88,93.78575
2026-04-10 08:11:59.999000+00:00,71618.87,71670.0,71618.87,71654.97,10.10609
2026-04-10 08:12:59.999000+00:00,71654.98,71654.98,71642.97,71642.97,1.70772
2026-04-10 08:13:59.999000+00:00,71642.98,71649.08,71600.89,71600.89,34.05796
2026-04-10 08:14:59.999000+00:00,71600.89,71608.0,71571.5,71607.99,9.54948
2026-04-10 08:15:59.999000+00:00,71607.99,71608.0,71602.0,71602.0,5.18877
2026-04-10 08:16:59.999000+00:00,71602.01,71608.0,71534.0,71546.01,10.76113
2026-04-10 08:17:59.999000+00:00,71546.01,71590.0,71546.0,71590.0,5.00333
2026-04-10 08:18:59.999000+00:00,71590.0,71630.0,71590.0,71629.99,2.63259
2026-04-10 08:19:59.999000+00:00,71629.99,71642.65,71610.89,71642.64,7.04117
2026-04-10 08:20:59.999000+00:00,71642.64,71674.55,71642.64,71646.32,6.18603
2026-04-10 08:21:59.999000+00:00,71646.32,71653.87,71635.77,71639.21,9.69912
2026-04-10 08:22:59.999000+00:00,71639.2,71639.2,71634.7,71634.7,5.99593
2026-04-10 08:23:59.999000+00:00,71634.7,71643.87,71634.7,71639.76,4.20228
2026-04-10 08:24:59.999000+00:00,71639.76,71669.96,71639.76,71669.95,1.67918
2026-04-10 08:25:59.999000+00:00,71669.96,71690.4,71669.95,71690.4,2.64046
2026-04-10 08:26:59.999000+00:00,71690.4,71690.4,71667.52,71667.53,3.43309
2026-04-10 08:27:59.999000+00:00,71667.52,71667.53,71666.66,71666.66,0.98674
2026-04-10 08:28:59.999000+00:00,71666.66,71666.67,71649.48,71649.48,1.84077
2026-04-10 08:29:59.999000+00:00,71649.48,71657.87,71643.13,71643.27,4.08279
2026-04-10 08:30:59.999000+00:00,71643.27,71653.3,71628.21,71653.3,5.27829
2026-04-10 08:31:59.999000+00:00,71653.31,71686.86,71653.31,71673.74,6.2236
2026-04-10 08:32:59.999000+00:00,71673.73,71676.79,71673.4,71673.41,3.57826
2026-04-10 08:33:59.999000+00:00,71673.41,71678.67,71641.6,71641.6,6.41637
2026-04-10 08:34:59.999000+00:00,71641.61,71641.61,71635.99,71636.0,3.60319
2026-04-10 08:35:59.999000+00:00,71635.99,71694.4,71613.64,71694.39,12.00595
2026-04-10 08:36:59.999000+00:00,71694.4,71718.79,71673.86,71673.86,4.93021
2026-04-10 08:37:59.999000+00:00,71673.87,71693.88,71673.87,71676.37,6.6976
2026-04-10 08:38:59.999000+00:00,71676.36,71720.0,71676.36,71719.99,3.88994
2026-04-10 08:39:59.999000+00:00,71720.0,71756.88,71719.99,71752.39,5.52938
2026-04-10 08:40:59.999000+00:00,71752.39,71752.39,71728.27,71741.6,5.73195
2026-04-10 08:41:59.999000+00:00,71741.61,71756.73,71741.6,71749.78,2.31423
2026-04-10 08:42:59.999000+00:00,71749.78,71769.41,71746.13,71746.14,16.27049
2026-04-10 08:43:59.999000+00:00,71746.14,71746.14,71732.78,71732.78,2.6771
2026-04-10 08:44:59.999000+00:00,71732.78,71732.79,71700.24,71700.24,3.37001
2026-04-10 08:45:59.999000+00:00,71700.25,71700.25,71687.05,71698.76,4.51629
2026-04-10 08:46:59.999000+00:00,71698.76,71716.96,71692.0,71716.96,1.44311
2026-04-10 08:47:59.999000+00:00,71716.96,71716.96,71562.25,71571.42,15.05604
2026-04-10 08:48:59.999000+00:00,71571.42,71586.7,71571.41,71582.67,4.62851
2026-04-10 08:49:59.999000+00:00,71582.67,71582.67,71537.98,71555.97,28.53139
2026-04-10 08:50:59.999000+00:00,71555.97,71560.84,71503.04,71512.85,13.27242
2026-04-10 08:51:59.999000+00:00,71512.86,71525.56,71512.86,71519.02,2.22686
2026-04-10 08:56:59.999000+00:00,71573.47,71585.14,71573.46,71585.14,1.6706
2026-04-10 08:57:59.999000+00:00,71585.13,71589.74,71580.02,71587.19,1.86538
2026-04-10 08:58:59.999000+00:00,71587.18,71615.87,71587.18,71594.55,6.70979
2026-04-10 08:59:59.999000+00:00,71594.55,71612.0,71594.54,71606.07,3.89895
2026-04-10 09:00:59.999000+00:00,71606.08,71606.08,71604.64,71604.65,1.87649
2026-04-10 09:01:59.999000+00:00,71604.65,71622.07,71583.47,71600.29,20.419
2026-04-10 09:02:59.999000+00:00,71600.28,71652.0,71594.29,71651.99,1.82411
2026-04-10 09:03:59.999000+00:00,71652.0,71678.67,71651.99,71667.46,4.43406
2026-04-10 09:04:59.999000+00:00,71667.45,71694.0,71667.45,71675.92,4.76573
2026-04-10 09:05:59.999000+00:00,71675.92,71687.93,71668.06,71684.91,4.12609
2026-04-10 09:06:59.999000+00:00,71684.91,71700.1,71668.07,71678.67,2.66741
2026-04-10 09:07:59.999000+00:00,71678.67,71678.67,71669.55,71678.66,5.67368
2026-04-10 09:08:59.999000+00:00,71678.66,71678.67,71659.73,71678.66,5.54242
2026-04-10 09:09:59.999000+00:00,71678.67,71685.17,71666.88,71666.88,1.1216
2026-04-10 09:10:59.999000+00:00,71666.89,71666.89,71643.87,71644.01,2.05936
2026-04-10 09:11:59.999000+00:00,71644.01,71664.53,71644.0,71664.53,2.74992
2026-04-10 09:12:59.999000+00:00,71664.53,71678.67,71664.53,71678.67,1.15479
2026-04-10 09:13:59.999000+00:00,71678.66,71686.86,71678.66,71686.86,1.55943
2026-04-10 09:14:59.999000+00:00,71686.85,71701.13,71686.85,71693.5,15.55319
2026-04-10 09:15:59.999000+00:00,71693.5,71700.0,71681.16,71700.0,13.46665
2026-04-10 09:16:59.999000+00:00,71700.0,71722.05,71700.0,71708.78,2.5227
2026-04-10 09:17:59.999000+00:00,71708.77,71708.78,71691.27,71691.28,3.51606
2026-04-10 09:18:59.999000+00:00,71691.27,71804.85,71691.27,71739.0,19.89086
2026-04-10 09:19:59.999000+00:00,71738.56,71850.0,71718.04,71821.32,13.6125
2026-04-10 09:20:59.999000+00:00,71821.33,71847.21,71792.86,71792.87,8.63179
2026-04-10 09:21:59.999000+00:00,71792.86,71816.03,71780.8,71786.77,5.03785
2026-04-10 09:22:59.999000+00:00,71786.77,71810.0,71786.77,71809.99,9.20859
2026-04-10 09:23:59.999000+00:00,71810.0,71812.59,71788.27,71788.28,3.0694
2026-04-10 09:24:59.999000+00:00,71788.27,71788.28,71753.78,71760.02,2.74971
2026-04-10 09:25:59.999000+00:00,71760.02,71766.52,71745.24,71761.12,4.5555
2026-04-10 09:26:59.999000+00:00,71761.12,71764.62,71761.11,71764.61,1.23956
2026-04-10 09:27:59.999000+00:00,71764.62,71764.62,71759.69,71759.69,0.95138
2026-04-10 09:28:59.999000+00:00,71759.7,71759.7,71744.0,71744.0,1.02451
2026-04-10 09:29:59.999000+00:00,71744.0,71765.29,71740.98,71765.29,3.50726
2026-04-10 09:30:59.999000+00:00,71765.28,71783.8,71765.28,71783.79,2.53155
2026-04-10 09:31:59.999000+00:00,71783.79,71800.0,71783.79,71799.99,1.76851
2026-04-10 09:32:59.999000+00:00,71800.0,71800.0,71747.82,71752.24,6.07237
2026-04-10 09:33:59.999000+00:00,71752.24,71767.29,71752.23,71767.15,1.11102
2026-04-10 09:34:59.999000+00:00,71767.15,71823.22,71767.15,71809.0,8.45125
2026-04-10 09:35:59.999000+00:00,71809.01,71818.81,71800.01,71800.01,1.01298
2026-04-10 09:36:59.999000+00:00,71800.01,71800.02,71779.53,71779.54,1.29873
2026-04-10 09:37:59.999000+00:00,71779.53,71873.0,71773.66,71851.48,12.48091
2026-04-10 09:38:59.999000+00:00,71851.48,71851.49,71842.82,71851.48,1.05126
2026-04-10 09:39:59.999000+00:00,71851.49,71854.09,71842.81,71842.81,1.90572
2026-04-10 09:40:59.999000+00:00,71842.81,71842.81,71820.0,71837.85,4.9333
2026-04-10 09:41:59.999000+00:00,71837.85,71844.0,71810.0,71813.54,11.90241
2026-04-10 09:42:59.999000+00:00,71813.53,71813.54,71791.8,71797.72,2.30617
2026-04-10 09:43:59.999000+00:00,71797.71,71804.0,71797.71,71803.01,0.78022
2026-04-10 09:44:59.999000+00:00,71803.01,71816.0,71789.52,71811.18,3.41209
2026-04-10 09:45:59.999000+00:00,71811.18,71811.19,71800.0,71800.0,0.78494
2026-04-10 09:46:59.999000+00:00,71800.0,71800.01,71758.61,71758.61,1.94659
2026-04-10 09:47:59.999000+00:00,71758.61,71758.61,71746.32,71746.32,2.42492
2026-04-10 09:48:59.999000+00:00,71746.33,71768.95,71746.32,71761.76,1.93434
2026-04-10 09:49:59.999000+00:00,71761.76,71768.9,71761.76,71768.9,2.87199
2026-04-10 09:50:59.999000+00:00,71768.9,71776.35,71768.9,71768.93,4.2577
2026-04-10 09:51:59.999000+00:00,71768.93,71786.71,71768.93,71772.36,2.16991
2026-04-10 09:52:59.999000+00:00,71772.36,71781.31,71756.94,71765.43,5.68954
2026-04-10 09:53:59.999000+00:00,71765.43,71776.72,71765.42,71776.72,3.8616
2026-04-10 09:54:59.999000+00:00,71776.72,71801.27,71776.71,71786.29,4.5354
2026-04-10 09:55:59.999000+00:00,71786.3,71797.73,71782.79,71797.72,1.71437
2026-04-10 09:56:59.999000+00:00,71797.73,71812.32,71797.72,71806.45,3.3824
2026-04-10 09:57:59.999000+00:00,71806.44,71839.8,71787.4,71790.31,6.74232
2026-04-10 09:58:59.999000+00:00,71790.31,71803.9,71787.4,71787.41,3.11984
2026-04-10 09:59:59.999000+00:00,71787.41,71793.36,71787.4,71787.41,6.05708
2026-04-10 10:00:59.999000+00:00,71787.41,71787.41,71777.27,71777.27,1.97384
2026-04-10 10:01:59.999000+00:00,71777.27,71791.56,71759.59,71791.56,3.46653
2026-04-10 10:02:59.999000+00:00,71791.57,71794.35,71790.81,71790.81,0.71819
2026-04-10 10:03:59.999000+00:00,71790.82,71790.82,71770.03,71784.7,3.0818
2026-04-10 10:04:59.999000+00:00,71784.7,71797.82,71784.7,71797.81,1.23156
2026-04-10 10:05:59.999000+00:00,71797.82,71797.82,71779.84,71779.84,1.8793
2026-04-10 10:06:59.999000+00:00,71779.84,71779.85,71720.98,71729.27,3.88251
2026-04-10 10:07:59.999000+00:00,71729.28,71749.35,71722.91,71749.35,4.23723
2026-04-10 10:08:59.999000+00:00,71749.36,71781.75,71749.36,71764.01,2.11107
2026-04-10 10:09:59.999000+00:00,71764.0,71771.19,71764.0,71771.18,0.6066
2026-04-10 10:10:59.999000+00:00,71771.19,71771.19,71749.16,71754.41,6.08597
2026-04-10 10:11:59.999000+00:00,71754.41,71760.68,71750.0,71760.67,0.74319
2026-04-10 10:12:59.999000+00:00,71760.67,71762.0,71754.81,71759.23,1.42215
2026-04-10 10:13:59.999000+00:00,71759.23,71791.57,71759.23,71791.57,1.63192
2026-04-10 10:14:59.999000+00:00,71791.57,71810.4,71791.57,71810.39,1.8575
2026-04-10 10:15:59.999000+00:00,71810.39,71810.4,71810.39,71810.4,1.0134
2026-04-10 10:16:59.999000+00:00,71810.39,71810.39,71795.47,71797.81,5.85374
2026-04-10 10:17:59.999000+00:00,71797.81,71809.78,71797.03,71797.04,1.66786
2026-04-10 10:18:59.999000+00:00,71797.03,71804.76,71797.03,71804.24,0.76385
2026-04-10 10:19:59.999000+00:00,71804.24,71816.04,71804.24,71816.04,1.41192
2026-04-10 10:20:59.999000+00:00,71816.04,71816.04,71810.38,71810.39,2.13981
2026-04-10 10:21:59.999000+00:00,71810.39,71810.39,71779.95,71779.96,3.57298
2026-04-10 10:22:59.999000+00:00,71779.96,71791.74,71779.95,71782.0,2.42636
2026-04-10 10:23:59.999000+00:00,71782.01,71785.35,71757.17,71757.18,2.28777
2026-04-10 10:24:59.999000+00:00,71757.17,71757.18,71726.89,71738.43,4.54529
2026-04-10 10:25:59.999000+00:00,71738.43,71770.87,71738.42,71766.46,1.68948
2026-04-10 10:26:59.999000+00:00,71766.47,71772.95,71762.0,71770.01,1.71967
2026-04-10 10:27:59.999000+00:00,71770.0,71770.01,71737.74,71737.75,3.43719
2026-04-10 10:28:59.999000+00:00,71737.75,71737.75,71711.6,71726.26,11.75113
2026-04-10 10:29:59.999000+00:00,71726.26,71730.82,71726.26,71730.82,2.65778
2026-04-10 10:30:59.999000+00:00,71730.82,71757.78,71730.82,71750.81,4.81978
2026-04-10 10:31:59.999000+00:00,71750.82,71755.35,71739.46,71744.98,2.27609
2026-04-10 10:32:59.999000+00:00,71744.97,71762.48,71744.97,71762.48,0.74773
2026-04-10 10:33:59.999000+00:00,71762.47,71762.48,71756.24,71756.25,1.21943
2026-04-10 10:34:59.999000+00:00,71756.25,71763.43,71756.24,71757.01,1.04247
2026-04-10 10:35:59.999000+00:00,71757.01,71757.01,71744.97,71744.97,1.53461
2026-04-10 10:36:59.999000+00:00,71744.97,71750.0,71722.68,71749.99,3.10268
2026-04-10 10:37:59.999000+00:00,71749.99,71768.65,71749.99,71766.86,4.06346
2026-04-10 10:38:59.999000+00:00,71766.85,71782.64,71765.97,71765.98,3.87517
2026-04-10 10:39:59.999000+00:00,71765.97,71781.83,71765.97,71776.73,1.78958
2026-04-10 10:40:59.999000+00:00,71776.72,71781.83,71771.32,71781.83,1.85097
2026-04-10 10:41:59.999000+00:00,71781.83,71818.3,71781.82,71810.52,22.37566
2026-04-10 10:42:59.999000+00:00,71810.52,71822.22,71801.11,71822.22,4.53847
2026-04-10 10:43:59.999000+00:00,71822.22,71822.22,71813.22,71813.22,8.22248
2026-04-10 10:44:59.999000+00:00,71813.22,71813.23,71800.0,71800.01,2.71982
2026-04-10 10:45:59.999000+00:00,71800.0,71814.93,71787.9,71814.93,4.06453
2026-04-10 10:46:59.999000+00:00,71814.92,71824.41,71814.92,71824.4,2.79905
2026-04-10 10:47:59.999000+00:00,71824.41,71834.39,71810.0,71810.01,5.92448
2026-04-10 10:48:59.999000+00:00,71810.01,71823.89,71810.0,71821.18,1.31738
2026-04-10 10:49:59.999000+00:00,71821.18,71831.87,71806.86,71831.86,3.75423
2026-04-10 10:50:59.999000+00:00,71831.86,71833.78,71831.86,71833.77,1.93519
2026-04-10 10:51:59.999000+00:00,71833.77,71912.16,71833.77,71879.39,40.96057
2026-04-10 10:52:59.999000+00:00,71879.39,71898.32,71875.02,71875.02,3.75604
2026-04-10 10:53:59.999000+00:00,71875.03,71899.9,71865.22,71899.9,2.32483
